shipment_id,customer_id,route_id,origin_address,destination_address,weight_kg,package_type,service_type,pickup_date,estimated_delivery,actual_delivery,status,total_cost_idr,tracking_number
SHP03451,CUS0536,RTE010,"Jl. Pemuda No. 158, Jakarta","Jl. Gatot Subroto No. 220, Denpasar",44.8,paket_sedang,same_day,2024-03-07,2024-03-07,2024-03-07,delivered,2217600,TRK2403070004
SHP03452,CUS0489,RTE060,"Jl. Raya Bogor No. 78, Denpasar","Jl. Cempaka No. 143, Makassar",8.2,dokumen,express,2022-04-13,2022-04-16,2022-04-17,delivered,180400,TRK2204130004
SHP03453,CUS0031,RTE044,"Jl. Pajajaran No. 266, Semarang","Jl. Pajajaran No. 177, Denpasar",27.8,paket_kecil,express,2022-01-24,2022-01-26,2022-01-26,delivered,722800,TRK2201240006
SHP03454,CUS0492,RTE063,"Jl. Margonda No. 166, Yogyakarta","Jl. Margonda No. 248, Malang",8.9,fragile,regular,2023-04-18,2023-04-21,2023-04-21,delivered,84550,TRK2304180006
SHP03455,CUS0086,RTE047,"Jl. Gatot Subroto No. 267, Medan","Jl. Cendrawasih No. 48, Pekanbaru",22.4,paket_sedang,express,2024-06-10,2024-06-12,2024-06-12,delivered,481600,TRK2406100005
SHP03456,CUS0156,RTE040,"Jl. Cempaka No. 156, Semarang","Jl. Kebon Jeruk No. 240, Yogyakarta",21.0,paket_sedang,regular,2023-07-08,2023-07-10,2023-07-11,delivered,157500,TRK2307080001
SHP03457,CUS0355,RTE065,"Jl. Merdeka No. 93, Yogyakarta","Jl. Gajah Mada No. 39, Surabaya",30.0,dokumen,regular,2022-10-07,2022-10-10,2022-10-13,delivered,270000,TRK2210070004
SHP03458,CUS0414,RTE030,"Jl. Merdeka No. 135, Surabaya","Jl. Cempaka No. 69, Palembang",49.2,paket_sedang,same_day,2024-09-22,2024-09-22,2024-09-23,delivered,1992600,TRK2409220005
SHP03459,CUS0485,RTE008,"Jl. Kenanga No. 168, Jakarta","Jl. Mangga No. 157, Solo",42.5,paket_kecil,express,2022-12-19,2022-12-21,2022-12-21,delivered,1062500,TRK2212190005
SHP03460,CUS0370,RTE048,"Jl. Ahmad Yani No. 102, Medan","Jl. Margonda No. 143, Palembang",12.9,paket_besar,regular,2023-05-09,2023-05-14,2023-05-15,delivered,193500,TRK2305090004
SHP03461,CUS0005,RTE016,"Jl. Asia Afrika No. 161, Jakarta","Jl. Kebon Jeruk No. 174, Manado",23.9,paket_sedang,same_day,2022-07-24,2022-07-24,,in_transit,1882125,TRK2207240008
SHP03462,CUS0380,RTE014,"Jl. Merdeka No. 280, Jakarta","Jl. Setiabudi No. 186, Pekanbaru",49.1,paket_besar,regular,2022-11-18,2022-11-23,,returned,687400,TRK2211180005
SHP03463,CUS0210,RTE061,"Jl. Gajah Mada No. 8, Denpasar","Jl. Anggrek No. 111, Yogyakarta",30.5,paket_kecil,regular,2023-10-17,2023-10-20,2023-10-23,delivered,335500,TRK2310170006
SHP03464,CUS0328,RTE020,"Jl. Raya Bogor No. 113, Surabaya","Jl. Diponegoro No. 143, Malang",11.8,paket_sedang,regular,2023-02-23,2023-02-24,,returned,88500,TRK2302230006
SHP03465,CUS0583,RTE045,"Jl. Pajajaran No. 248, Semarang","Jl. Mangga No. 222, Medan",16.4,paket_sedang,express,2022-01-14,2022-01-17,,returned,738000,TRK2201140003
SHP03466,CUS0503,RTE026,"Jl. Veteran No. 192, Surabaya","Jl. Sudirman No. 7, Solo",21.1,paket_kecil,express,2023-10-30,2023-10-31,,delivered,422000,TRK2310300003
SHP03467,CUS0334,RTE067,"Jl. Thamrin No. 157, Balikpapan","Jl. Anggrek No. 88, Samarinda",30.7,paket_kecil,express,2025-01-13,2025-01-14,2025-01-14,delivered,521900,TRK2501130004
SHP03468,CUS0389,RTE024,"Jl. Gajah Mada No. 178, Surabaya","Jl. Anggrek No. 226, Bandung",37.5,paket_sedang,same_day,2024-07-14,2024-07-14,2024-07-14,delivered,1321875,TRK2407140002
SHP03469,CUS0439,RTE021,"Jl. Kebon Jeruk No. 185, Surabaya","Jl. Anggrek No. 238, Yogyakarta",36.2,paket_kecil,express,2022-05-04,2022-05-05,,delivered,724000,TRK2205040004
SHP03470,CUS0377,RTE046,"Jl. Kenanga No. 69, Medan","Jl. Raya Bogor No. 70, Padang",21.0,paket_besar,same_day,2022-06-19,2022-06-19,2022-06-24,delivered,756000,TRK2206190001
SHP03471,CUS0472,RTE048,"Jl. Sudirman No. 33, Medan","Jl. Gatot Subroto No. 190, Palembang",10.0,paket_kecil,regular,2022-02-20,2022-02-25,2022-03-02,delivered,150000,TRK2202200002
SHP03472,CUS0221,RTE039,"Jl. Setiabudi No. 49, Bandung","Jl. Pemuda No. 228, Denpasar",23.9,paket_kecil,regular,2025-01-20,2025-01-24,2025-01-25,delivered,322650,TRK2501200002
SHP03473,CUS0432,RTE028,"Jl. Pajajaran No. 250, Surabaya","Jl. Gatot Subroto No. 122, Balikpapan",49.4,fragile,express,2025-01-05,2025-01-07,2025-01-08,delivered,1185600,TRK2501050004
SHP03474,CUS0538,RTE004,"Jl. Margonda No. 171, Jakarta","Jl. Veteran No. 260, Bekasi",9.3,fragile,express,2022-06-04,2022-06-05,2022-06-07,delivered,144150,TRK2206040005
SHP03475,CUS0154,RTE029,"Jl. Raya Bogor No. 200, Surabaya","Jl. Hayam Wuruk No. 232, Manado",34.4,paket_kecil,regular,2024-09-23,2024-09-28,,returned,584800,TRK2409230005
SHP03476,CUS0399,RTE035,"Jl. Pemuda No. 171, Bandung","Jl. Asia Afrika No. 82, Surabaya",31.4,fragile,regular,2022-12-13,2022-12-17,,in_transit,361100,TRK2212130007
SHP03477,CUS0157,RTE002,"Jl. Kenanga No. 106, Jakarta","Jl. Ahmad Yani No. 209, Bogor",41.6,paket_sedang,regular,2024-03-02,2024-03-03,2024-03-03,delivered,312000,TRK2403020004
SHP03478,CUS0531,RTE008,"Jl. Mawar No. 39, Jakarta","Jl. Kenanga No. 193, Solo",2.3,paket_besar,express,2023-02-19,2023-02-21,2023-02-22,delivered,57500,TRK2302190003
SHP03479,CUS0270,RTE044,"Jl. Gatot Subroto No. 19, Semarang","Jl. Imam Bonjol No. 271, Denpasar",10.1,paket_besar,express,2022-10-16,2022-10-18,2022-10-18,delivered,262600,TRK2210160004
SHP03480,CUS0150,RTE075,"Jl. Anggrek No. 194, Palembang","Jl. Sudirman No. 157, Padang",34.7,paket_sedang,regular,2024-10-11,2024-10-15,2024-10-17,delivered,468450,TRK2410110003
SHP03481,CUS0109,RTE008,"Jl. Veteran No. 216, Jakarta","Jl. Kebon Jeruk No. 98, Solo",31.7,paket_kecil,express,2023-11-14,2023-11-16,2023-11-17,delivered,792500,TRK2311140003
SHP03482,CUS0426,RTE023,"Jl. Hayam Wuruk No. 18, Surabaya","Jl. Raya Bogor No. 298, Denpasar",19.2,paket_kecil,regular,2023-03-15,2023-03-18,2023-03-18,delivered,182400,TRK2303150006
SHP03483,CUS0561,RTE068,"Jl. Kenanga No. 299, Balikpapan","Jl. Raya Bogor No. 1, Banjarmasin",33.9,fragile,express,2024-11-28,2024-11-30,2024-12-03,delivered,728850,TRK2411280002
SHP03484,CUS0032,RTE068,"Jl. Gatot Subroto No. 47, Balikpapan","Jl. Sudirman No. 236, Banjarmasin",5.1,paket_sedang,regular,2023-02-23,2023-02-26,,in_transit,48450,TRK2302230007
SHP03485,CUS0410,RTE004,"Jl. Veteran No. 212, Jakarta","Jl. Anggrek No. 16, Bekasi",25.4,paket_kecil,express,2024-11-01,2024-11-02,2024-11-02,delivered,393700,TRK2411010008
SHP03486,CUS0279,RTE027,"Jl. Melati No. 69, Surabaya","Jl. Setiabudi No. 58, Medan",42.0,paket_kecil,same_day,2024-10-09,2024-10-09,2024-10-14,delivered,2709000,TRK2410090003
SHP03487,CUS0427,RTE028,"Jl. Kenanga No. 115, Surabaya","Jl. Setiabudi No. 38, Balikpapan",35.8,dokumen,express,2022-04-23,2022-04-25,,in_transit,859200,TRK2204230002
SHP03488,CUS0312,RTE030,"Jl. Anggrek No. 153, Surabaya","Jl. Margonda No. 124, Palembang",2.4,paket_sedang,express,2024-09-26,2024-09-29,2024-09-29,delivered,64800,TRK2409260003
SHP03489,CUS0385,RTE066,"Jl. Margonda No. 134, Yogyakarta","Jl. Pahlawan No. 61, Bandung",27.8,paket_sedang,regular,2022-05-15,2022-05-18,2022-05-20,delivered,264100,TRK2205150003
SHP03490,CUS0484,RTE036,"Jl. Mawar No. 86, Bandung","Jl. Cempaka No. 47, Solo",35.7,paket_sedang,regular,2022-08-03,2022-08-06,2022-08-06,delivered,339150,TRK2208030003
SHP03491,CUS0396,RTE046,"Jl. Cempaka No. 226, Medan","Jl. Pemuda No. 199, Padang",0.5,dokumen,express,2023-03-12,2023-03-14,2023-03-14,delivered,12000,TRK2303120003
SHP03492,CUS0074,RTE063,"Jl. Anggrek No. 59, Yogyakarta","Jl. Mawar No. 9, Malang",15.5,paket_besar,regular,2024-10-08,2024-10-11,2024-10-14,delivered,147250,TRK2410080005
SHP03493,CUS0539,RTE070,"Jl. Kenanga No. 48, Balikpapan","Jl. Gatot Subroto No. 273, Makassar",15.9,paket_besar,regular,2024-04-28,2024-05-02,2024-05-02,delivered,182850,TRK2404280006
SHP03494,CUS0268,RTE015,"Jl. Imam Bonjol No. 177, Jakarta","Jl. Diponegoro No. 233, Makassar",8.5,paket_kecil,express,2022-07-30,2022-08-02,,lost,276250,TRK2207300004
SHP03495,CUS0010,RTE074,"Jl. Gajah Mada No. 116, Palembang","Jl. Asia Afrika No. 22, Lampung",1.0,paket_besar,regular,2024-07-30,2024-08-02,2024-08-03,delivered,9500,TRK2407300003
SHP03496,CUS0186,RTE042,"Jl. Gatot Subroto No. 116, Semarang","Jl. Imam Bonjol No. 87, Malang",7.9,paket_sedang,regular,2022-06-03,2022-06-06,2022-06-06,delivered,75050,TRK2206030007
SHP03497,CUS0460,RTE005,"Jl. Pahlawan No. 16, Jakarta","Jl. Mangga No. 287, Semarang",44.4,dokumen,express,2023-10-01,2023-10-02,,returned,976800,TRK2310010002
SHP03498,CUS0006,RTE010,"Jl. Setiabudi No. 142, Jakarta","Jl. Imam Bonjol No. 199, Denpasar",4.2,paket_besar,regular,2022-03-15,2022-03-19,,returned,58800,TRK2203150004
SHP03499,CUS0477,RTE064,"Jl. Diponegoro No. 252, Yogyakarta","Jl. Pahlawan No. 19, Semarang",31.7,paket_kecil,regular,2022-01-15,2022-01-17,2022-01-17,delivered,237750,TRK2201150004
SHP03500,CUS0210,RTE045,"Jl. Veteran No. 124, Semarang","Jl. Merdeka No. 186, Medan",1.5,fragile,same_day,2023-01-19,2023-01-19,2023-01-19,delivered,101250,TRK2301190003
SHP03501,CUS0334,RTE009,"Jl. Thamrin No. 160, Jakarta","Jl. Mangga No. 140, Malang",19.0,paket_kecil,regular,2022-03-14,2022-03-18,,in_transit,228000,TRK2203140005
SHP03502,CUS0372,RTE010,"Jl. Pajajaran No. 174, Jakarta","Jl. Asia Afrika No. 106, Denpasar",11.1,paket_kecil,express,2024-03-21,2024-03-24,,lost,366300,TRK2403210003
SHP03503,CUS0454,RTE026,"Jl. Thamrin No. 77, Surabaya","Jl. Pemuda No. 1, Solo",23.9,dokumen,regular,2023-11-24,2023-11-26,2023-11-27,delivered,203150,TRK2311240001
SHP03504,CUS0430,RTE054,"Jl. Hayam Wuruk No. 123, Makassar","Jl. Veteran No. 289, Balikpapan",2.6,paket_besar,regular,2024-11-25,2024-11-29,,in_transit,29900,TRK2411250005
SHP03505,CUS0371,RTE062,"Jl. Ahmad Yani No. 103, Yogyakarta","Jl. Veteran No. 52, Solo",29.4,paket_besar,regular,2022-01-24,2022-01-25,2022-01-24,delivered,220500,TRK2201240007
SHP03506,CUS0566,RTE039,"Jl. Asia Afrika No. 201, Bandung","Jl. Diponegoro No. 194, Denpasar",24.5,dokumen,same_day,2023-09-28,2023-09-28,2023-09-28,delivered,1176000,TRK2309280003
SHP03507,CUS0247,RTE016,"Jl. Ahmad Yani No. 201, Jakarta","Jl. Gajah Mada No. 3, Manado",48.3,paket_besar,regular,2023-06-08,2023-06-15,2023-06-17,delivered,1038450,TRK2306080006
SHP03508,CUS0380,RTE047,"Jl. Anggrek No. 149, Medan","Jl. Imam Bonjol No. 148, Pekanbaru",32.2,dokumen,express,2022-08-05,2022-08-07,2022-08-09,delivered,692300,TRK2208050004
SHP03509,CUS0022,RTE018,"Jl. Merdeka No. 87, Jakarta","Jl. Sudirman No. 49, Pontianak",18.8,paket_kecil,express,2024-12-05,2024-12-08,2024-12-09,delivered,441800,TRK2412050001
SHP03510,CUS0008,RTE052,"Jl. Pajajaran No. 9, Makassar","Jl. Cempaka No. 58, Manado",42.6,paket_besar,regular,2024-07-23,2024-07-28,2024-08-02,delivered,639000,TRK2407230005
SHP03511,CUS0123,RTE075,"Jl. Pahlawan No. 200, Palembang","Jl. Mawar No. 243, Padang",31.7,paket_besar,regular,2024-04-01,2024-04-05,2024-04-05,delivered,427950,TRK2404010003
SHP03512,CUS0401,RTE021,"Jl. Raya Bogor No. 75, Surabaya","Jl. Raya Bogor No. 264, Yogyakarta",31.4,paket_kecil,regular,2024-06-02,2024-06-05,,returned,282600,TRK2406020003
SHP03513,CUS0355,RTE055,"Jl. Kenanga No. 286, Makassar","Jl. Setiabudi No. 256, Surabaya",39.3,paket_kecil,regular,2022-01-08,2022-01-12,2022-01-12,delivered,471600,TRK2201080002
SHP03514,CUS0570,RTE063,"Jl. Gatot Subroto No. 16, Yogyakarta","Jl. Veteran No. 197, Malang",39.2,paket_kecil,regular,2024-09-26,2024-09-29,,delivered,372400,TRK2409260004
SHP03515,CUS0386,RTE038,"Jl. Gatot Subroto No. 130, Bandung","Jl. Pemuda No. 74, Cirebon",36.2,paket_besar,same_day,2024-08-18,2024-08-18,2024-08-18,delivered,923100,TRK2408180005
SHP03516,CUS0597,RTE057,"Jl. Pemuda No. 173, Denpasar","Jl. Merdeka No. 33, Mataram",43.2,paket_kecil,regular,2023-12-29,2023-12-31,2023-12-30,delivered,345600,TRK2312290001
SHP03517,CUS0574,RTE007,"Jl. Thamrin No. 75, Jakarta","Jl. Kebon Jeruk No. 10, Yogyakarta",49.0,paket_besar,regular,2023-09-17,2023-09-20,,in_transit,514500,TRK2309170005
SHP03518,CUS0482,RTE026,"Jl. Hayam Wuruk No. 218, Surabaya","Jl. Ahmad Yani No. 70, Solo",40.6,paket_sedang,express,2023-06-05,2023-06-06,2023-06-06,delivered,812000,TRK2306050003
SHP03519,CUS0096,RTE005,"Jl. Cempaka No. 13, Jakarta","Jl. Mangga No. 267, Semarang",47.0,paket_kecil,regular,2024-12-04,2024-12-07,,in_transit,446500,TRK2412040003
SHP03520,CUS0120,RTE034,"Jl. Margonda No. 221, Bandung","Jl. Raya Bogor No. 153, Yogyakarta",22.2,paket_kecil,regular,2024-05-06,2024-05-09,2024-05-08,delivered,210900,TRK2405060003
SHP03521,CUS0303,RTE015,"Jl. Melati No. 31, Jakarta","Jl. Cendrawasih No. 7, Makassar",8.5,paket_kecil,regular,2023-10-24,2023-10-29,,in_transit,140250,TRK2310240009
SHP03522,CUS0208,RTE011,"Jl. Merdeka No. 131, Jakarta","Jl. Pajajaran No. 48, Medan",22.6,paket_kecil,regular,2025-01-23,2025-01-28,2025-01-27,delivered,406800,TRK2501230004
SHP03523,CUS0590,RTE045,"Jl. Pemuda No. 36, Semarang","Jl. Melati No. 190, Medan",13.4,dokumen,regular,2023-05-22,2023-05-28,2023-06-02,delivered,268000,TRK2305220003
SHP03524,CUS0460,RTE079,"Jl. Thamrin No. 180, Pontianak","Jl. Setiabudi No. 282, Jakarta",13.5,paket_kecil,regular,2024-07-01,2024-07-05,2024-07-05,delivered,155250,TRK2407010004
SHP03525,CUS0210,RTE028,"Jl. Setiabudi No. 208, Surabaya","Jl. Cempaka No. 53, Balikpapan",1.4,fragile,same_day,2025-01-17,2025-01-17,2025-01-17,delivered,50400,TRK2501170004
SHP03526,CUS0600,RTE055,"Jl. Kebon Jeruk No. 182, Makassar","Jl. Cendrawasih No. 56, Surabaya",6.9,dokumen,regular,2023-08-07,2023-08-11,,in_transit,82800,TRK2308070004
SHP03527,CUS0396,RTE036,"Jl. Pajajaran No. 210, Bandung","Jl. Melati No. 193, Solo",13.1,paket_sedang,regular,2024-02-23,2024-02-26,2024-02-26,delivered,124450,TRK2402230004
SHP03528,CUS0049,RTE072,"Jl. Ahmad Yani No. 181, Pekanbaru","Jl. Thamrin No. 40, Palembang",32.5,fragile,regular,2023-05-23,2023-05-27,2023-05-29,delivered,373750,TRK2305230004
SHP03529,CUS0588,RTE075,"Jl. Mangga No. 80, Palembang","Jl. Gajah Mada No. 240, Padang",44.2,paket_besar,express,2022-12-16,2022-12-19,2022-12-20,delivered,1237600,TRK2212160006
SHP03530,CUS0123,RTE002,"Jl. Diponegoro No. 267, Jakarta","Jl. Gajah Mada No. 172, Bogor",38.3,paket_kecil,regular,2024-12-18,2024-12-19,2024-12-20,delivered,287250,TRK2412180005
SHP03531,CUS0157,RTE042,"Jl. Raya Bogor No. 171, Semarang","Jl. Diponegoro No. 6, Malang",12.4,fragile,express,2025-01-14,2025-01-15,2025-01-17,delivered,229400,TRK2501140004
SHP03532,CUS0346,RTE073,"Jl. Asia Afrika No. 275, Pekanbaru","Jl. Setiabudi No. 63, Medan",43.1,paket_sedang,express,2022-03-14,2022-03-15,2022-03-17,delivered,991300,TRK2203140006
SHP03533,CUS0191,RTE068,"Jl. Merdeka No. 22, Balikpapan","Jl. Hayam Wuruk No. 100, Banjarmasin",0.9,paket_sedang,regular,2022-01-31,2022-02-03,2022-02-05,delivered,8550,TRK2201310002
SHP03534,CUS0555,RTE029,"Jl. Thamrin No. 117, Surabaya","Jl. Kenanga No. 270, Manado",14.5,paket_kecil,regular,2024-08-30,2024-09-04,2024-09-05,delivered,246500,TRK2408300003
SHP03535,CUS0412,RTE076,"Jl. Diponegoro No. 34, Palembang","Jl. Mangga No. 63, Jakarta",36.7,paket_kecil,express,2022-07-27,2022-07-29,2022-07-30,delivered,678950,TRK2207270003
SHP03536,CUS0036,RTE078,"Jl. Gajah Mada No. 249, Pontianak","Jl. Pemuda No. 157, Balikpapan",17.5,paket_besar,regular,2024-06-12,2024-06-16,2024-06-17,delivered,227500,TRK2406120003
SHP03537,CUS0120,RTE040,"Jl. Veteran No. 262, Semarang","Jl. Mawar No. 223, Yogyakarta",23.6,paket_sedang,regular,2023-05-19,2023-05-21,,returned,177000,TRK2305190003
SHP03538,CUS0120,RTE041,"Jl. Pajajaran No. 191, Semarang","Jl. Cendrawasih No. 254, Solo",21.3,paket_kecil,regular,2022-12-01,2022-12-03,2022-12-04,delivered,159750,TRK2212010003
SHP03539,CUS0185,RTE053,"Jl. Veteran No. 85, Makassar","Jl. Margonda No. 244, Denpasar",11.0,fragile,regular,2024-09-28,2024-10-02,,returned,126500,TRK2409280007
SHP03540,CUS0044,RTE025,"Jl. Raya Bogor No. 41, Surabaya","Jl. Mangga No. 21, Makassar",16.4,paket_sedang,regular,2022-08-12,2022-08-16,2022-08-19,delivered,196800,TRK2208120002
SHP03541,CUS0272,RTE009,"Jl. Raya Bogor No. 120, Jakarta","Jl. Pemuda No. 98, Malang",1.2,paket_sedang,express,2023-04-18,2023-04-20,2023-04-20,delivered,34200,TRK2304180007
SHP03542,CUS0592,RTE065,"Jl. Mawar No. 197, Yogyakarta","Jl. Margonda No. 281, Surabaya",4.4,paket_sedang,regular,2022-03-10,2022-03-13,2022-03-16,delivered,39600,TRK2203100005
SHP03543,CUS0089,RTE075,"Jl. Asia Afrika No. 242, Palembang","Jl. Sudirman No. 82, Padang",34.1,paket_kecil,regular,2024-05-26,2024-05-30,2024-06-01,delivered,460350,TRK2405260004
SHP03544,CUS0453,RTE033,"Jl. Pajajaran No. 111, Bandung","Jl. Mawar No. 128, Semarang",26.8,dokumen,regular,2024-12-12,2024-12-15,,returned,254600,TRK2412120005
SHP03545,CUS0270,RTE025,"Jl. Pemuda No. 39, Surabaya","Jl. Merdeka No. 177, Makassar",43.0,paket_sedang,regular,2024-06-14,2024-06-18,2024-06-20,delivered,516000,TRK2406140003
SHP03546,CUS0147,RTE053,"Jl. Asia Afrika No. 34, Makassar","Jl. Asia Afrika No. 147, Denpasar",23.1,fragile,regular,2022-02-21,2022-02-25,2022-02-25,delivered,265650,TRK2202210002
SHP03547,CUS0262,RTE060,"Jl. Kenanga No. 247, Denpasar","Jl. Setiabudi No. 118, Makassar",36.7,paket_kecil,regular,2023-10-25,2023-10-29,2023-11-01,delivered,422050,TRK2310250009
SHP03548,CUS0428,RTE040,"Jl. Mawar No. 100, Semarang","Jl. Gatot Subroto No. 51, Yogyakarta",38.9,paket_sedang,regular,2022-12-27,2022-12-29,2022-12-29,delivered,291750,TRK2212270006
SHP03549,CUS0237,RTE061,"Jl. Kebon Jeruk No. 10, Denpasar","Jl. Sudirman No. 280, Yogyakarta",43.4,paket_sedang,express,2023-07-04,2023-07-06,2023-07-06,delivered,933100,TRK2307040004
SHP03550,CUS0200,RTE006,"Jl. Asia Afrika No. 153, Jakarta","Jl. Kenanga No. 188, Surabaya",23.7,paket_besar,regular,2024-04-08,2024-04-12,,in_transit,272550,TRK2404080004
SHP03551,CUS0383,RTE056,"Jl. Sudirman No. 266, Makassar","Jl. Anggrek No. 25, Kendari",44.5,paket_besar,regular,2022-05-21,2022-05-24,2022-05-25,delivered,422750,TRK2205210004
SHP03552,CUS0039,RTE017,"Jl. Pemuda No. 146, Jakarta","Jl. Imam Bonjol No. 95, Balikpapan",27.8,paket_besar,regular,2022-05-15,2022-05-20,2022-05-21,delivered,417000,TRK2205150004
SHP03553,CUS0269,RTE049,"Jl. Thamrin No. 280, Medan","Jl. Mawar No. 112, Banda Aceh",38.2,paket_sedang,regular,2022-06-10,2022-06-13,2022-06-13,delivered,401100,TRK2206100002
SHP03554,CUS0200,RTE012,"Jl. Anggrek No. 44, Jakarta","Jl. Merdeka No. 232, Palembang",45.6,paket_besar,express,2023-02-17,2023-02-18,2023-02-19,delivered,889200,TRK2302170002
SHP03555,CUS0008,RTE040,"Jl. Hayam Wuruk No. 4, Semarang","Jl. Kebon Jeruk No. 118, Yogyakarta",0.3,paket_besar,express,2023-04-16,2023-04-17,,returned,4800,TRK2304160004
SHP03556,CUS0284,RTE073,"Jl. Asia Afrika No. 42, Pekanbaru","Jl. Imam Bonjol No. 147, Medan",24.6,paket_kecil,regular,2024-09-04,2024-09-07,2024-09-07,delivered,233700,TRK2409040003
SHP03557,CUS0417,RTE072,"Jl. Asia Afrika No. 105, Pekanbaru","Jl. Veteran No. 244, Palembang",32.5,paket_besar,regular,2024-09-25,2024-09-29,2024-10-01,delivered,373750,TRK2409250002
SHP03558,CUS0572,RTE014,"Jl. Kenanga No. 39, Jakarta","Jl. Gajah Mada No. 177, Pekanbaru",44.9,paket_sedang,regular,2024-01-18,2024-01-23,2024-01-24,delivered,628600,TRK2401180005
SHP03559,CUS0548,RTE032,"Jl. Thamrin No. 90, Bandung","Jl. Gatot Subroto No. 103, Bogor",19.9,dokumen,regular,2023-05-04,2023-05-06,2023-05-06,delivered,159200,TRK2305040004
SHP03560,CUS0319,RTE010,"Jl. Pajajaran No. 243, Jakarta","Jl. Setiabudi No. 267, Denpasar",22.8,dokumen,express,2024-10-06,2024-10-09,2024-10-09,delivered,752400,TRK2410060009
SHP03561,CUS0015,RTE061,"Jl. Pahlawan No. 212, Denpasar","Jl. Margonda No. 129, Yogyakarta",26.6,dokumen,regular,2022-03-04,2022-03-07,2022-03-07,delivered,292600,TRK2203040002
SHP03562,CUS0091,RTE054,"Jl. Melati No. 275, Makassar","Jl. Gatot Subroto No. 89, Balikpapan",26.6,paket_sedang,regular,2023-03-30,2023-04-03,2023-04-04,delivered,305900,TRK2303300003
SHP03563,CUS0554,RTE043,"Jl. Kebon Jeruk No. 291, Semarang","Jl. Veteran No. 30, Surabaya",38.9,paket_besar,regular,2024-07-06,2024-07-09,2024-07-10,delivered,350100,TRK2407060003
SHP03564,CUS0530,RTE013,"Jl. Ahmad Yani No. 218, Jakarta","Jl. Mangga No. 179, Padang",12.6,paket_kecil,same_day,2024-05-13,2024-05-13,2024-05-14,delivered,614250,TRK2405130004
SHP03565,CUS0153,RTE032,"Jl. Setiabudi No. 90, Bandung","Jl. Thamrin No. 225, Bogor",8.5,paket_kecil,express,2024-04-28,2024-04-29,2024-04-29,delivered,136000,TRK2404280007
SHP03566,CUS0088,RTE044,"Jl. Cendrawasih No. 82, Semarang","Jl. Veteran No. 27, Denpasar",40.9,paket_kecil,express,2022-03-02,2022-03-04,2022-03-04,delivered,1063400,TRK2203020004
SHP03567,CUS0590,RTE036,"Jl. Imam Bonjol No. 252, Bandung","Jl. Thamrin No. 44, Solo",13.9,fragile,regular,2022-01-02,2022-01-05,,delivered,132050,TRK2201020007
SHP03568,CUS0262,RTE038,"Jl. Mawar No. 54, Bandung","Jl. Pahlawan No. 20, Cirebon",49.4,paket_kecil,regular,2022-09-20,2022-09-22,,in_transit,395200,TRK2209200003
SHP03569,CUS0292,RTE071,"Jl. Mawar No. 158, Pekanbaru","Jl. Anggrek No. 169, Padang",20.2,paket_kecil,regular,2025-01-20,2025-01-22,2025-01-23,delivered,171700,TRK2501200003
SHP03570,CUS0570,RTE055,"Jl. Margonda No. 36, Makassar","Jl. Melati No. 114, Surabaya",40.2,paket_kecil,regular,2024-07-29,2024-08-02,2024-08-07,delivered,482400,TRK2407290004
SHP03571,CUS0026,RTE054,"Jl. Setiabudi No. 97, Makassar","Jl. Cempaka No. 170, Balikpapan",32.1,paket_besar,regular,2022-04-11,2022-04-15,2022-04-15,delivered,369150,TRK2204110006
SHP03572,CUS0486,RTE038,"Jl. Gatot Subroto No. 212, Bandung","Jl. Mangga No. 281, Cirebon",12.6,paket_kecil,regular,2024-04-08,2024-04-10,2024-04-13,delivered,100800,TRK2404080005
SHP03573,CUS0250,RTE032,"Jl. Melati No. 191, Bandung","Jl. Cendrawasih No. 44, Bogor",45.3,paket_sedang,regular,2023-03-30,2023-04-01,2023-04-01,delivered,362400,TRK2303300004
SHP03574,CUS0464,RTE062,"Jl. Margonda No. 254, Yogyakarta","Jl. Anggrek No. 186, Solo",28.2,paket_sedang,regular,2023-11-26,2023-11-27,,lost,211500,TRK2311260003
SHP03575,CUS0518,RTE030,"Jl. Cendrawasih No. 38, Surabaya","Jl. Kenanga No. 263, Palembang",45.6,paket_kecil,regular,2023-10-02,2023-10-07,2023-10-08,delivered,638400,TRK2310020002
SHP03576,CUS0580,RTE022,"Jl. Merdeka No. 194, Surabaya","Jl. Thamrin No. 145, Semarang",6.6,paket_kecil,regular,2023-01-09,2023-01-12,2023-01-12,delivered,59400,TRK2301090004
SHP03577,CUS0400,RTE064,"Jl. Kebon Jeruk No. 32, Yogyakarta","Jl. Diponegoro No. 62, Semarang",49.3,paket_besar,regular,2023-11-13,2023-11-15,2023-11-17,delivered,369750,TRK2311130003
SHP03578,CUS0569,RTE070,"Jl. Gatot Subroto No. 204, Balikpapan","Jl. Setiabudi No. 56, Makassar",36.2,fragile,regular,2024-04-21,2024-04-25,2024-04-25,delivered,416300,TRK2404210003
