record_id,shipment_id,status,update_timestamp,location,notes
RCD09911,SHP03100,pickup_confirmed,2024-04-27 00:00:00,Balikpapan,Kurir telah menjemput paket
RCD09912,SHP03100,out_for_delivery,2024-04-27 04:36:00,Samarinda,Paket siap diantar ke alamat tujuan
RCD09913,SHP03100,delivered,2024-04-27 19:13:00,Samarinda,Paket diterima oleh penerima
RCD09914,SHP03101,pickup_confirmed,2023-11-01 00:00:00,Denpasar,Kurir telah menjemput paket
RCD09915,SHP03101,in_transit,2023-11-01 00:36:00,Transit Denpasar,Paket sedang dikirim menuju Yogyakarta
RCD09916,SHP03101,out_for_delivery,2023-11-01 00:37:00,Yogyakarta,Kurir berangkat untuk pengantaran
RCD09917,SHP03101,delivered,2023-11-01 00:50:00,Yogyakarta,Paket diterima oleh penerima
RCD09918,SHP03102,pickup_confirmed,2023-01-02 00:00:00,Semarang,Paket dijemput kurir
RCD09919,SHP03102,arrived_at_hub,2023-01-02 14:12:00,Hub Solo,Arrived at distribution center
RCD09920,SHP03102,out_for_delivery,2023-01-03 11:59:00,Solo,Out for delivery
RCD09921,SHP03102,delivered,2023-01-03 17:29:00,Solo,Paket diterima oleh penerima
RCD09922,SHP03103,pickup_confirmed,2023-10-29 00:00:00,Pontianak,Paket dijemput kurir
RCD09923,SHP03103,out_for_delivery,2023-10-31 04:34:00,Jakarta,Kurir berangkat untuk pengantaran
RCD09924,SHP03103,delivered,2023-11-01 05:58:00,Jakarta,Delivered successfully
RCD09925,SHP03104,pickup_confirmed,2022-11-02 00:00:00,Surabaya,Paket dijemput kurir
RCD09926,SHP03104,in_transit,2022-11-02 06:28:00,Transit Surabaya,Dalam perjalanan ke Balikpapan
RCD09927,SHP03104,delivered,2022-11-02 23:54:00,Balikpapan,Berhasil diserahkan ke penerima
RCD09928,SHP03105,pickup_confirmed,2023-09-13 00:00:00,Surabaya,Paket dijemput kurir
RCD09929,SHP03105,in_transit,2023-09-14 15:09:00,Transit Surabaya,Transit menuju kota tujuan
RCD09930,SHP03105,arrived_at_hub,2023-09-14 15:15:00,Hub Malang,
RCD09931,SHP03106,pickup_confirmed,2022-08-23 00:00:00,Bandung,
RCD09932,SHP03106,in_transit,2022-08-25 02:29:00,Transit Bandung,Transit menuju kota tujuan
RCD09933,SHP03106,arrived_at_hub,2022-08-25 04:27:00,Hub Bogor,Sorting di hub Bogor
RCD09934,SHP03107,pickup_confirmed,2023-08-06 00:00:00,Semarang,Kurir telah menjemput paket
RCD09935,SHP03107,arrived_at_hub,2023-08-06 12:18:00,Hub Denpasar,
RCD09936,SHP03107,delivered,2023-08-06 14:22:00,Denpasar,Berhasil diserahkan ke penerima
RCD09937,SHP03108,pickup_confirmed,2023-09-09 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD09938,SHP03108,arrived_at_hub,2023-09-09 11:39:00,Hub Mataram,Sorting di hub Mataram
RCD09939,SHP03108,out_for_delivery,2023-09-09 16:18:00,Mataram,Out for delivery
RCD09940,SHP03108,delivered,2023-09-09 21:45:00,Mataram,Berhasil diserahkan ke penerima
RCD09941,SHP03109,pickup_confirmed,2022-03-18 00:00:00,Palembang,Paket dijemput kurir
RCD09942,SHP03109,in_transit,2022-03-19 16:48:00,Transit Palembang,Dalam perjalanan ke Jakarta
RCD09943,SHP03109,arrived_at_hub,2022-03-19 18:07:00,Hub Jakarta,
RCD09944,SHP03110,pickup_confirmed,2024-11-02 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD09945,SHP03110,arrived_at_hub,2024-11-02 16:25:00,Hub Yogyakarta,Sorting di hub Yogyakarta
RCD09946,SHP03110,out_for_delivery,2024-11-03 12:57:00,Yogyakarta,
RCD09947,SHP03110,delivered,2024-11-04 14:06:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD09948,SHP03111,pickup_confirmed,2023-09-16 00:00:00,Medan,Pickup confirmed di lokasi pengirim
RCD09949,SHP03111,in_transit,2023-09-17 10:11:00,Transit Medan,Transit menuju kota tujuan
RCD09950,SHP03111,delivered,2023-09-19 16:41:00,Batam,Berhasil diserahkan ke penerima
RCD09951,SHP03112,pickup_confirmed,2023-08-31 00:00:00,Jakarta,Paket dijemput kurir
RCD09952,SHP03112,delivered,2023-09-02 17:38:00,Padang,Berhasil diserahkan ke penerima
RCD09953,SHP03113,pickup_confirmed,2022-03-13 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD09954,SHP03113,in_transit,2022-03-14 10:29:00,Transit Bandung,Transit menuju kota tujuan
RCD09955,SHP03113,delivered,2022-03-15 18:18:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD09956,SHP03114,pickup_confirmed,2025-01-31 00:00:00,Palembang,
RCD09957,SHP03114,delivered,2025-02-02 01:55:00,Jakarta,Paket diterima oleh penerima
RCD09958,SHP03115,pickup_confirmed,2022-08-13 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD09959,SHP03115,in_transit,2022-08-13 20:56:00,Transit Makassar,Paket sedang dikirim menuju Balikpapan
RCD09960,SHP03115,delivered,2022-08-18 01:26:00,Balikpapan,Berhasil diserahkan ke penerima
RCD09961,SHP03116,pickup_confirmed,2024-10-23 00:00:00,Pekanbaru,
RCD09962,SHP03116,arrived_at_hub,2024-10-25 04:16:00,Hub Medan,Sorting di hub Medan
RCD09963,SHP03117,pickup_confirmed,2025-01-22 00:00:00,Medan,Pickup confirmed di lokasi pengirim
RCD09964,SHP03117,arrived_at_hub,2025-01-23 16:40:00,Hub Batam,
RCD09965,SHP03117,delivered,2025-01-23 18:03:00,Batam,Paket diterima oleh penerima
RCD09966,SHP03118,pickup_confirmed,2024-04-17 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD09967,SHP03118,in_transit,2024-04-17 20:26:00,Transit Surabaya,Paket sedang dikirim menuju Bandung
RCD09968,SHP03118,delivered,2024-04-19 11:21:00,Bandung,Berhasil diserahkan ke penerima
RCD09969,SHP03119,pickup_confirmed,2022-09-18 00:00:00,Medan,
RCD09970,SHP03119,out_for_delivery,2022-09-20 07:55:00,Palembang,Paket siap diantar ke alamat tujuan
RCD09971,SHP03119,delivered,2022-09-21 12:55:00,Palembang,Berhasil diserahkan ke penerima
RCD09972,SHP03120,pickup_confirmed,2023-12-28 00:00:00,Denpasar,Kurir telah menjemput paket
RCD09973,SHP03120,arrived_at_hub,2023-12-28 16:36:00,Hub Surabaya,Paket tiba di hub Surabaya
RCD09974,SHP03121,pickup_confirmed,2024-11-01 00:00:00,Palembang,Kurir telah menjemput paket
RCD09975,SHP03121,delivered,2024-11-02 23:37:00,Padang,Delivered successfully
RCD09976,SHP03122,pickup_confirmed,2022-07-12 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09977,SHP03122,in_transit,2022-07-14 10:35:00,Transit Jakarta,Paket sedang dikirim menuju Manado
RCD09978,SHP03122,arrived_at_hub,2022-07-16 00:54:00,Hub Manado,Sorting di hub Manado
RCD09979,SHP03122,out_for_delivery,2022-07-16 14:01:00,Manado,Paket siap diantar ke alamat tujuan
RCD09980,SHP03122,delivered,2022-07-16 23:57:00,Manado,Berhasil diserahkan ke penerima
RCD09981,SHP03123,pickup_confirmed,2022-06-29 00:00:00,Bandung,Kurir telah menjemput paket
RCD09982,SHP03123,delivered,2022-07-04 12:14:00,Solo,Delivered successfully
RCD09983,SHP03124,pickup_confirmed,2023-12-08 00:00:00,Jakarta,Kurir telah menjemput paket
RCD09984,SHP03124,delivered,2023-12-11 02:49:00,Semarang,Delivered successfully
RCD09985,SHP03125,pickup_confirmed,2022-08-23 00:00:00,Jakarta,Paket dijemput kurir
RCD09986,SHP03125,delivered,2022-08-27 21:08:00,Banjarmasin,Berhasil diserahkan ke penerima
RCD09987,SHP03126,pickup_confirmed,2023-01-23 00:00:00,Pekanbaru,Paket dijemput kurir
RCD09988,SHP03126,arrived_at_hub,2023-01-24 15:23:00,Hub Palembang,Sorting di hub Palembang
RCD09989,SHP03126,delivered,2023-01-26 10:33:00,Palembang,Delivered successfully
RCD09990,SHP03127,pickup_confirmed,2024-05-03 00:00:00,Denpasar,
RCD09991,SHP03127,arrived_at_hub,2024-05-03 17:55:00,Hub Mataram,Sorting di hub Mataram
RCD09992,SHP03128,pickup_confirmed,2022-01-07 00:00:00,Yogyakarta,
RCD09993,SHP03128,arrived_at_hub,2022-01-10 04:26:00,Hub Malang,Arrived at distribution center
RCD09994,SHP03129,pickup_confirmed,2023-12-01 00:00:00,Makassar,Paket dijemput kurir
RCD09995,SHP03129,arrived_at_hub,2023-12-03 09:03:00,Hub Kendari,Paket tiba di hub Kendari
RCD09996,SHP03129,delivered,2023-12-03 14:25:00,Kendari,
RCD09997,SHP03130,pickup_confirmed,2022-09-09 00:00:00,Surabaya,
RCD09998,SHP03130,delivered,2022-09-12 10:29:00,Solo,
RCD09999,SHP03131,pickup_confirmed,2024-01-12 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD10000,SHP03131,in_transit,2024-01-12 10:36:00,Transit Semarang,Paket sedang dikirim menuju Medan
RCD10001,SHP03131,out_for_delivery,2024-01-16 07:46:00,Medan,
RCD10002,SHP03131,delivered,2024-01-16 16:27:00,Medan,Delivered successfully
RCD10003,SHP03132,pickup_confirmed,2024-12-12 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD10004,SHP03132,in_transit,2024-12-15 10:48:00,Transit Semarang,Paket sedang dikirim menuju Denpasar
RCD10005,SHP03132,delivered,2024-12-17 05:09:00,Denpasar,Delivered successfully
RCD10006,SHP03133,pickup_confirmed,2023-01-13 00:00:00,Denpasar,Paket dijemput kurir
RCD10007,SHP03133,failed_delivery,2023-01-19 02:59:00,Mataram,Penerima tidak di tempat
RCD10008,SHP03133,returned_to_sender,2023-01-20 08:18:00,Denpasar,Dikembalikan setelah gagal antar
RCD10009,SHP03134,pickup_confirmed,2023-05-22 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD10010,SHP03134,arrived_at_hub,2023-05-23 02:48:00,Hub Malang,Sorting di hub Malang
RCD10011,SHP03135,pickup_confirmed,2024-06-08 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD10012,SHP03135,in_transit,2024-06-08 15:41:00,Transit Surabaya,Transit menuju kota tujuan
RCD10013,SHP03135,out_for_delivery,2024-06-11 00:41:00,Malang,Kurir berangkat untuk pengantaran
RCD10014,SHP03135,delivered,2024-06-11 19:18:00,Malang,Delivered successfully
RCD10015,SHP03136,pickup_confirmed,2024-07-26 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD10016,SHP03136,out_for_delivery,2024-07-30 18:32:00,Surabaya,Paket siap diantar ke alamat tujuan
RCD10017,SHP03136,delivered,2024-07-30 21:49:00,Surabaya,Delivered successfully
RCD10018,SHP03137,pickup_confirmed,2023-12-11 00:00:00,Surabaya,Kurir telah menjemput paket
RCD10019,SHP03137,in_transit,2023-12-11 19:16:00,Transit Surabaya,Transit menuju kota tujuan
RCD10020,SHP03137,arrived_at_hub,2023-12-12 10:37:00,Hub Malang,
RCD10021,SHP03137,out_for_delivery,2023-12-12 11:17:00,Malang,
RCD10022,SHP03137,delivered,2023-12-12 11:41:00,Malang,Delivered successfully
RCD10023,SHP03138,pickup_confirmed,2023-11-08 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD10024,SHP03138,arrived_at_hub,2023-11-09 20:39:00,Hub Yogyakarta,
RCD10025,SHP03138,delivered,2023-11-10 21:13:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD10026,SHP03139,pickup_confirmed,2023-02-27 00:00:00,Denpasar,Kurir telah menjemput paket
RCD10027,SHP03139,in_transit,2023-02-28 01:52:00,Transit Denpasar,Paket sedang dikirim menuju Mataram
RCD10028,SHP03139,out_for_delivery,2023-03-01 12:27:00,Mataram,Out for delivery
RCD10029,SHP03139,delivered,2023-03-03 22:51:00,Mataram,Delivered successfully
RCD10030,SHP03140,pickup_confirmed,2024-12-29 00:00:00,Denpasar,
RCD10031,SHP03140,in_transit,2024-12-29 03:59:00,Transit Denpasar,Transit menuju kota tujuan
RCD10032,SHP03140,arrived_at_hub,2024-12-29 20:35:00,Hub Surabaya,Paket tiba di hub Surabaya
RCD10033,SHP03140,delivered,2024-12-29 21:59:00,Surabaya,Delivered successfully
RCD10034,SHP03141,pickup_confirmed,2023-07-27 00:00:00,Jakarta,Paket dijemput kurir
RCD10035,SHP03141,in_transit,2023-07-30 12:26:00,Transit Jakarta,Dalam perjalanan ke Pekanbaru
RCD10036,SHP03141,out_for_delivery,2023-08-01 05:35:00,Pekanbaru,Out for delivery
RCD10037,SHP03141,delivered,2023-08-01 15:56:00,Pekanbaru,Berhasil diserahkan ke penerima
RCD10038,SHP03142,pickup_confirmed,2023-03-31 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD10039,SHP03142,out_for_delivery,2023-04-01 09:57:00,Yogyakarta,Out for delivery
RCD10040,SHP03142,delivered,2023-04-01 18:18:00,Yogyakarta,Delivered successfully
RCD10041,SHP03143,pickup_confirmed,2024-09-18 00:00:00,Surabaya,Kurir telah menjemput paket
RCD10042,SHP03143,in_transit,2024-09-21 11:29:00,Transit Surabaya,Paket sedang dikirim menuju Makassar
RCD10043,SHP03143,arrived_at_hub,2024-09-21 17:40:00,Hub Makassar,Arrived at distribution center
RCD10044,SHP03143,out_for_delivery,2024-09-22 01:56:00,Makassar,
RCD10045,SHP03143,delivered,2024-09-22 15:19:00,Makassar,Berhasil diserahkan ke penerima
RCD10046,SHP03144,pickup_confirmed,2022-02-14 00:00:00,Medan,Paket dijemput kurir
RCD10047,SHP03144,in_transit,2022-02-14 14:23:00,Transit Medan,Paket sedang dikirim menuju Pekanbaru
RCD10048,SHP03144,out_for_delivery,2022-02-14 15:54:00,Pekanbaru,
RCD10049,SHP03144,delivered,2022-02-15 14:46:00,Pekanbaru,
RCD10050,SHP03145,pickup_confirmed,2024-03-24 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD10051,SHP03145,out_for_delivery,2024-03-24 00:44:00,Bogor,Paket siap diantar ke alamat tujuan
RCD10052,SHP03145,delivered,2024-03-24 00:49:00,Bogor,Delivered successfully
RCD10053,SHP03146,pickup_confirmed,2022-09-27 00:00:00,Makassar,Paket dijemput kurir
RCD10054,SHP03146,in_transit,2022-09-28 06:30:00,Transit Makassar,Paket sedang dikirim menuju Denpasar
RCD10055,SHP03146,arrived_at_hub,2022-09-28 14:39:00,Hub Denpasar,Arrived at distribution center
RCD10056,SHP03146,delivered,2022-09-28 22:48:00,Denpasar,Paket diterima oleh penerima
RCD10057,SHP03147,pickup_confirmed,2022-07-23 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD10058,SHP03147,in_transit,2022-07-24 17:50:00,Transit Jakarta,Dalam perjalanan ke Pekanbaru
RCD10059,SHP03147,arrived_at_hub,2022-07-26 01:30:00,Hub Pekanbaru,Sorting di hub Pekanbaru
RCD10060,SHP03147,delivered,2022-07-27 09:17:00,Pekanbaru,Delivered successfully
RCD10061,SHP03148,pickup_confirmed,2023-10-24 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD10062,SHP03148,arrived_at_hub,2023-10-26 09:57:00,Hub Denpasar,Paket tiba di hub Denpasar
RCD10063,SHP03148,delivered,2023-10-27 17:29:00,Denpasar,
RCD10064,SHP03149,pickup_confirmed,2022-03-18 00:00:00,Yogyakarta,Kurir telah menjemput paket
RCD10065,SHP03149,arrived_at_hub,2022-03-19 14:03:00,Hub Semarang,
RCD10066,SHP03149,delivered,2022-03-20 23:02:00,Semarang,Paket diterima oleh penerima
RCD10067,SHP03150,pickup_confirmed,2023-03-16 00:00:00,Medan,Kurir telah menjemput paket
RCD10068,SHP03150,arrived_at_hub,2023-03-16 21:08:00,Hub Padang,Arrived at distribution center
RCD10069,SHP03150,delivered,2023-03-16 21:31:00,Padang,Berhasil diserahkan ke penerima
RCD10070,SHP03151,pickup_confirmed,2023-02-06 00:00:00,Medan,Kurir telah menjemput paket
RCD10071,SHP03151,in_transit,2023-02-06 07:01:00,Transit Medan,Transit menuju kota tujuan
RCD10072,SHP03151,delivered,2023-02-06 15:23:00,Batam,Berhasil diserahkan ke penerima
RCD10073,SHP03152,pickup_confirmed,2022-02-23 00:00:00,Jakarta,Paket dijemput kurir
RCD10074,SHP03152,in_transit,2022-02-27 01:57:00,Transit Jakarta,Dalam perjalanan ke Medan
RCD10075,SHP03152,out_for_delivery,2022-02-28 18:36:00,Medan,Kurir berangkat untuk pengantaran
RCD10076,SHP03152,delivered,2022-03-02 23:38:00,Medan,Berhasil diserahkan ke penerima
RCD10077,SHP03153,pickup_confirmed,2023-08-06 00:00:00,Medan,Pickup confirmed di lokasi pengirim
RCD10078,SHP03153,in_transit,2023-08-07 06:35:00,Transit Medan,Paket sedang dikirim menuju Batam
RCD10079,SHP03153,out_for_delivery,2023-08-08 08:17:00,Batam,Kurir berangkat untuk pengantaran
RCD10080,SHP03153,delivered,2023-08-08 21:14:00,Batam,
RCD10081,SHP03154,pickup_confirmed,2022-12-18 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD10082,SHP03154,delivered,2022-12-18 17:49:00,Malang,Paket diterima oleh penerima
RCD10083,SHP03155,pickup_confirmed,2022-12-21 00:00:00,Denpasar,Paket dijemput kurir
RCD10084,SHP03155,in_transit,2022-12-23 15:44:00,Transit Denpasar,Dalam perjalanan ke Makassar
RCD10085,SHP03155,out_for_delivery,2022-12-24 09:34:00,Makassar,Kurir berangkat untuk pengantaran
RCD10086,SHP03155,delivered,2022-12-24 23:13:00,Makassar,
RCD10087,SHP03156,pickup_confirmed,2023-05-25 00:00:00,Surabaya,Paket dijemput kurir
RCD10088,SHP03156,arrived_at_hub,2023-05-26 05:43:00,Hub Denpasar,Paket tiba di hub Denpasar
RCD10089,SHP03156,delivered,2023-05-26 22:51:00,Denpasar,Berhasil diserahkan ke penerima
RCD10090,SHP03157,pickup_confirmed,2023-09-30 00:00:00,Yogyakarta,
RCD10091,SHP03157,arrived_at_hub,2023-10-01 07:36:00,Hub Malang,Arrived at distribution center
RCD10092,SHP03157,delivered,2023-10-02 14:11:00,Malang,Paket diterima oleh penerima
RCD10093,SHP03158,pickup_confirmed,2022-12-22 00:00:00,Denpasar,
RCD10094,SHP03158,out_for_delivery,2022-12-23 20:52:00,Lombok,
RCD10095,SHP03158,delivered,2022-12-24 08:21:00,Lombok,Delivered successfully
RCD10096,SHP03159,pickup_confirmed,2024-01-19 00:00:00,Makassar,Kurir telah menjemput paket
RCD10097,SHP03159,out_for_delivery,2024-01-21 01:35:00,Surabaya,
RCD10098,SHP03159,delivered,2024-01-23 22:27:00,Surabaya,Paket diterima oleh penerima
RCD10099,SHP03160,pickup_confirmed,2024-10-20 00:00:00,Semarang,
RCD10100,SHP03160,in_transit,2024-10-20 19:46:00,Transit Semarang,Dalam perjalanan ke Denpasar
RCD10101,SHP03160,delivered,2024-10-21 07:01:00,Denpasar,Paket diterima oleh penerima
RCD10102,SHP03161,pickup_confirmed,2022-06-09 00:00:00,Pontianak,Paket dijemput kurir
RCD10103,SHP03161,arrived_at_hub,2022-06-12 15:30:00,Hub Jakarta,Paket tiba di hub Jakarta
RCD10104,SHP03161,delivered,2022-06-13 02:46:00,Jakarta,Paket diterima oleh penerima
RCD10105,SHP03162,pickup_confirmed,2024-02-07 00:00:00,Palembang,Pickup confirmed di lokasi pengirim
RCD10106,SHP03162,in_transit,2024-02-07 13:40:00,Transit Palembang,Paket sedang dikirim menuju Jakarta
RCD10107,SHP03162,delivered,2024-02-07 15:11:00,Jakarta,
RCD10108,SHP03163,pickup_confirmed,2023-02-14 00:00:00,Makassar,
RCD10109,SHP03163,arrived_at_hub,2023-02-15 23:22:00,Hub Balikpapan,Paket tiba di hub Balikpapan
RCD10110,SHP03164,pickup_confirmed,2022-04-22 00:00:00,Semarang,
RCD10111,SHP03164,in_transit,2022-04-24 16:08:00,Transit Semarang,
RCD10112,SHP03164,out_for_delivery,2022-04-24 23:58:00,Malang,Paket siap diantar ke alamat tujuan
RCD10113,SHP03164,delivered,2022-04-25 16:29:00,Malang,Paket diterima oleh penerima
RCD10114,SHP03165,pickup_confirmed,2022-08-28 00:00:00,Jakarta,Kurir telah menjemput paket
RCD10115,SHP03165,in_transit,2022-08-29 20:07:00,Transit Jakarta,Paket sedang dikirim menuju Denpasar
RCD10116,SHP03165,arrived_at_hub,2022-08-30 06:59:00,Hub Denpasar,Sorting di hub Denpasar
RCD10117,SHP03166,pickup_confirmed,2022-06-25 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD10118,SHP03166,in_transit,2022-06-25 18:36:00,Transit Jakarta,Paket sedang dikirim menuju Padang
RCD10119,SHP03166,out_for_delivery,2022-06-27 06:48:00,Padang,Kurir berangkat untuk pengantaran
RCD10120,SHP03166,delivered,2022-06-28 09:35:00,Padang,Paket diterima oleh penerima
RCD10121,SHP03167,pickup_confirmed,2022-08-14 00:00:00,Pontianak,Kurir telah menjemput paket
RCD10122,SHP03167,delivered,2022-08-18 19:02:00,Balikpapan,
RCD10123,SHP03168,pickup_confirmed,2024-04-25 00:00:00,Medan,Pickup confirmed di lokasi pengirim
RCD10124,SHP03168,in_transit,2024-04-26 18:16:00,Transit Medan,
RCD10125,SHP03168,out_for_delivery,2024-04-27 16:01:00,Pekanbaru,Out for delivery
RCD10126,SHP03168,delivered,2024-04-29 19:51:00,Pekanbaru,Berhasil diserahkan ke penerima
RCD10127,SHP03169,pickup_confirmed,2023-05-04 00:00:00,Medan,
RCD10128,SHP03169,in_transit,2023-05-04 06:34:00,Transit Medan,
RCD10129,SHP03169,arrived_at_hub,2023-05-04 13:58:00,Hub Padang,Paket tiba di hub Padang
RCD10130,SHP03170,pickup_confirmed,2024-02-10 00:00:00,Surabaya,Kurir telah menjemput paket
RCD10131,SHP03170,delivered,2024-02-12 09:18:00,Bandung,Delivered successfully
RCD10132,SHP03171,pickup_confirmed,2023-01-31 00:00:00,Jakarta,
RCD10133,SHP03171,arrived_at_hub,2023-02-01 06:16:00,Hub Yogyakarta,Sorting di hub Yogyakarta
RCD10134,SHP03171,delivered,2023-02-01 08:56:00,Yogyakarta,
RCD10135,SHP03172,pickup_confirmed,2024-08-22 00:00:00,Denpasar,Paket dijemput kurir
RCD10136,SHP03172,in_transit,2024-08-24 22:39:00,Transit Denpasar,Paket sedang dikirim menuju Surabaya
RCD10137,SHP03172,delivered,2024-08-24 23:58:00,Surabaya,Berhasil diserahkan ke penerima
RCD10138,SHP03173,pickup_confirmed,2024-10-07 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD10139,SHP03173,in_transit,2024-10-08 07:30:00,Transit Surabaya,Dalam perjalanan ke Makassar
RCD10140,SHP03173,delivered,2024-10-09 05:03:00,Makassar,Delivered successfully
RCD10141,SHP03174,pickup_confirmed,2024-12-09 00:00:00,Surabaya,Kurir telah menjemput paket
RCD10142,SHP03174,in_transit,2024-12-10 04:32:00,Transit Surabaya,Paket sedang dikirim menuju Yogyakarta
RCD10143,SHP03174,delivered,2024-12-10 11:15:00,Yogyakarta,Delivered successfully
RCD10144,SHP03175,pickup_confirmed,2022-07-11 00:00:00,Makassar,Kurir telah menjemput paket
RCD10145,SHP03175,arrived_at_hub,2022-07-15 08:50:00,Hub Manado,
RCD10146,SHP03175,delivered,2022-07-15 22:37:00,Manado,Paket diterima oleh penerima
RCD10147,SHP03176,pickup_confirmed,2024-05-02 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD10148,SHP03176,out_for_delivery,2024-05-02 18:47:00,Yogyakarta,Out for delivery
RCD10149,SHP03176,delivered,2024-05-04 14:38:00,Yogyakarta,Paket diterima oleh penerima
RCD10150,SHP03177,pickup_confirmed,2022-07-09 00:00:00,Surabaya,Kurir telah menjemput paket
RCD10151,SHP03177,in_transit,2022-07-12 09:45:00,Transit Surabaya,Paket sedang dikirim menuju Medan
RCD10152,SHP03177,arrived_at_hub,2022-07-13 07:02:00,Hub Medan,Arrived at distribution center
RCD10153,SHP03177,delivered,2022-07-15 15:21:00,Medan,Berhasil diserahkan ke penerima
